70435,22,1.53287,0,16
98410,23,2.08468,0,18
11718,17,0.255785,0,14
134659,25,2.86608,0,20
5209,16,0.114354,0,10
59827,22,1.26259,0,12
71613,22,1.55446,0,14
42703,21,0.892354,0,12
10486,17,0.225652,0,8
55230,21,1.20532,0,16
86288,23,1.85102,0,16
87901,23,1.84748,0,12
24271,19,0.523604,0,14
67443,22,1.47525,0,16
21294,19,0.449306,0,14
67976,22,1.4796,0,12
30932,20,0.66388,0,12
51926,21,1.11167,0,22
74007,22,1.6228,0,20
57199,22,1.19492,0,18
6175,16,0.136102,0,18
4890,16,0.104496,0,12
128086,25,2.70998,0,18
59139,22,1.24316,0,18
86043,23,1.8539,0,14
124427,25,2.6332,0,16
55827,21,1.18782,0,18
1904,13,0.0440794,0,8
89284,23,1.8907,0,14
96167,24,2.02453,0,18
108987,24,2.2955,0,14
6800,16,0.151698,0,14
12237,18,0.260272,0,16
91215,23,1.91288,0,14
146634,26,3.07234,0,16
166167,27,3.4799,0,20
61998,22,1.31294,0,16
149030,26,3.12378,0,16
66394,22,1.42137,0,14
134962,25,2.83294,0,16
3528,14,0.0804797,0,10
141052,25,2.97242,0,22
51333,21,1.10892,0,12
147231,26,3.04411,0,20
96629,24,2.0184,0,14
117819,24,2.50208,0,22
12721,18,0.274191,0,16
82402,23,1.74172,0,16
55950,21,1.19957,0,12
170353,28,3.48534,0,18
41344,20,0.901402,0,14
163704,27,3.37204,0,16
25948,19,0.560683,0,12
146430,26,3.05668,0,20
16644,18,0.362924,0,14
113398,24,2.38669,0,20
12763,18,0.274012,0,8
102474,24,2.15802,0,14
91586,23,1.93718,0,18
116020,24,2.44508,0,18
170970,27,3.51379,0,22
132370,25,2.76532,0,16
43631,21,0.931354,0,18
61342,22,1.30761,0,18
173101,28,3.61333,0,16
37323,20,0.805064,0,18
166622,27,3.49837,0,20
165542,27,3.38244,0,18
136364,25,2.86479,0,22
101412,24,2.12169,0,10
99337,24,2.14002,0,20
69657,22,1.49494,0,20
169149,27,3.48146,0,16
146613,26,3.09351,0,20
136767,25,2.89452,0,14
144166,26,2.98525,0,22
32178,20,0.702125,0,16
149502,26,3.15678,0,18
6810,16,0.150648,0,12
165282,27,3.44155,0,20
20088,19,0.425341,0,12
134130,25,2.804,0,22
3471,15,0.0747704,0,14
9452,17,0.197945,0,14
4001,15,0.0887257,0,10
134419,25,2.81702,0,20
10951,17,0.237113,0,12
165161,27,3.42754,0,20
32194,20,0.698412,0,10
37074,20,0.793619,0,14
163611,27,3.35873,0,22
144992,26,3.06868,0,20
68791,22,1.4555,0,14
69175,22,1.51928,0,16
66049,22,1.42162,0,12
25603,19,0.563073,0,18
30479,20,0.660721,0,10
45471,21,0.96178,0,10
106696,24,2.28788,0,18
130563,25,2.75306,0,16
